date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-03-24,WI,457.0,8237.0,,,,,,,,,2020-03-24T20:00:00Z,5.0,,8694,8694,8694,55,0.0,0.0,1187.0,41.0,1228.0
2020-03-24,WV,20.0,610.0,0.0,,1.0,,,,,,2020-03-24T20:00:00Z,0.0,1.0,630,630,630,54,0.0,0.0,166.0,4.0,170.0
2020-03-24,WY,29.0,710.0,,,,,,,,,2020-03-24T20:00:00Z,,,739,739,739,56,0.0,0.0,118.0,3.0,121.0
2020-03-23,AK,22.0,946.0,,,0.0,,,,,,2020-03-23T20:00:00Z,,0.0,968,968,968,02,0.0,0.0,0.0,0.0,0.0
2020-03-23,AL,167.0,1665.0,,,,,,,,,2020-03-23T20:00:00Z,0.0,,1832,1832,1832,01,0.0,0.0,201.0,29.0,230.0
2020-03-23,AR,174.0,906.0,0.0,,13.0,,,,,,2020-03-23T20:00:00Z,0.0,13.0,1080,1080,1080,05,0.0,0.0,195.0,9.0,204.0
2020-03-23,AS,,,,,,,,,,,2020-03-23T20:00:00Z,0.0,,0,0,0,60,0.0,0.0,0.0,0.0,0.0
2020-03-23,AZ,265.0,309.0,6.0,,,,,,,,2020-03-23T20:00:00Z,2.0,,580,574,574,04,0.0,0.0,27.0,113.0,140.0
2020-03-23,CA,1733.0,12567.0,12100.0,,,,,,,,2020-03-23T20:00:00Z,27.0,,26400,14300,14300,06,0.0,0.0,1263.0,197.0,1460.0
2020-03-23,CO,591.0,4845.0,,,58.0,,,,,,2020-03-23T20:00:00Z,6.0,58.0,5436,5436,5436,08,1.0,9.0,770.0,116.0,886.0
2020-03-23,CT,415.0,4085.0,,,54.0,,,,,,2020-03-23T20:00:00Z,10.0,54.0,4500,4500,4500,09,5.0,11.0,1208.0,192.0,1400.0
2020-03-23,DC,116.0,1113.0,,,,,,,,,2020-03-23T20:00:00Z,2.0,,1229,1229,1229,11,1.0,0.0,156.0,18.0,174.0
2020-03-23,DE,68.0,36.0,,,0.0,,,,,,2020-03-23T20:00:00Z,0.0,0.0,104,104,104,10,0.0,0.0,0.0,12.0,12.0
2020-03-23,FL,1171.0,11063.0,860.0,,217.0,,,,,,2020-03-23T20:00:00Z,14.0,217.0,13094,12234,12234,12,1.0,32.0,3073.0,341.0,3414.0
2020-03-23,GA,772.0,4297.0,,,,,,,,,2020-03-23T20:00:00Z,25.0,,5069,5069,5069,13,2.0,0.0,877.0,172.0,1049.0
2020-03-23,GU,29.0,161.0,,,,,,,,,2020-03-23T20:00:00Z,1.0,,190,190,190,66,0.0,0.0,35.0,2.0,37.0
2020-03-23,HI,56.0,2955.0,,,,,,,,,2020-03-23T20:00:00Z,,,3011,3011,3011,15,0.0,0.0,2692.0,8.0,2700.0
2020-03-23,IA,105.0,2043.0,,,,,,,,,2020-03-23T20:00:00Z,,,2148,2148,2148,19,0.0,0.0,828.0,15.0,843.0
2020-03-23,ID,47.0,1309.0,,,,,,,,,2020-03-23T20:00:00Z,0.0,,1356,1356,1356,16,0.0,0.0,134.0,5.0,139.0
2020-03-23,IL,1273.0,8583.0,,,,,,,,,2020-03-23T20:00:00Z,12.0,,9856,9856,9856,17,3.0,0.0,1312.0,224.0,1536.0
2020-03-23,IN,259.0,1701.0,,,1.0,,,,,,2020-03-23T20:00:00Z,7.0,1.0,1960,1960,1960,18,1.0,0.0,408.0,58.0,466.0
2020-03-23,KS,82.0,417.0,,,,,,,,,2020-03-23T20:00:00Z,2.0,,499,499,499,20,0.0,0.0,0.0,18.0,18.0
2020-03-23,KY,104.0,1762.0,,,,,,,,,2020-03-23T20:00:00Z,3.0,,1866,1866,1866,21,0.0,0.0,290.0,5.0,295.0
2020-03-23,LA,1172.0,4776.0,,,,,,,,,2020-03-23T20:00:00Z,34.0,,5948,5948,5948,22,14.0,0.0,2115.0,335.0,2450.0
2020-03-23,MA,777.0,8145.0,,,79.0,,,,,,2020-03-23T20:00:00Z,9.0,79.0,8922,8922,8922,25,4.0,8.0,2686.0,131.0,2817.0
2020-03-23,MD,288.0,94.0,,,,,,,,,2020-03-23T20:00:00Z,3.0,,382,382,382,24,0.0,0.0,0.0,44.0,44.0
2020-03-23,ME,107.0,2791.0,,,,,,,,,2020-03-23T20:00:00Z,,,2898,2898,2898,23,0.0,0.0,527.0,18.0,545.0
2020-03-23,MI,1328.0,2069.0,,,,,,,,,2020-03-23T20:00:00Z,15.0,,3397,3397,3397,26,7.0,0.0,0.0,293.0,293.0
2020-03-23,MN,235.0,4511.0,,,17.0,,,,,,2020-03-23T20:00:00Z,1.0,17.0,4746,4746,4746,27,0.0,5.0,0.0,66.0,66.0
2020-03-23,MO,183.0,369.0,,,,,,,,,2020-03-23T20:00:00Z,3.0,,552,552,552,29,0.0,0.0,0.0,93.0,93.0
2020-03-23,MP,0.0,,,,,,,,,,2020-03-23T20:00:00Z,0.0,,0,0,0,69,0.0,0.0,0.0,0.0,0.0
2020-03-23,MS,249.0,1143.0,,,33.0,,,,,,2020-03-23T20:00:00Z,1.0,33.0,1392,1392,1392,28,0.0,0.0,29.0,42.0,71.0
2020-03-23,MT,34.0,1146.0,,,,,,,,,2020-03-23T20:00:00Z,,,1180,1180,1180,30,0.0,0.0,0.0,3.0,3.0
2020-03-23,NC,297.0,8141.0,,,,,,,,,2020-03-23T20:00:00Z,0.0,,8438,8438,8438,37,0.0,0.0,1958.0,42.0,2000.0
2020-03-23,ND,30.0,1353.0,,,4.0,,,,,,2020-03-23T20:00:00Z,0.0,4.0,1383,1383,1383,38,0.0,1.0,93.0,2.0,95.0
2020-03-23,NE,50.0,356.0,,,,,,,,,2020-03-23T20:00:00Z,0.0,,406,406,406,31,0.0,0.0,0.0,2.0,2.0
2020-03-23,NH,78.0,1374.0,889.0,,,,,,,,2020-03-23T20:00:00Z,,,2341,1452,1452,33,0.0,0.0,186.0,13.0,199.0
2020-03-23,NJ,2844.0,359.0,94.0,,,,,,,,2020-03-23T20:00:00Z,27.0,,3297,3203,3203,34,7.0,0.0,32.0,930.0,962.0
2020-03-23,NM,65.0,5321.0,,,,,,,,,2020-03-23T20:00:00Z,,,5386,5386,5386,35,0.0,0.0,599.0,8.0,607.0
2020-03-23,NV,245.0,3490.0,0.0,,,,,,,,2020-03-23T20:00:00Z,4.0,,3735,3735,3735,32,2.0,0.0,1042.0,55.0,1097.0
2020-03-23,NY,20875.0,57414.0,,,2635.0,,,,,,2020-03-23T20:00:00Z,114.0,2635.0,78289,78289,78289,36,0.0,661.0,11181.0,5707.0,16888.0
2020-03-23,OH,442.0,140.0,,,104.0,,,,,,2020-03-23T20:00:00Z,6.0,104.0,582,582,582,39,3.0,21.0,0.0,91.0,91.0
2020-03-23,OK,81.0,694.0,102.0,,15.0,,,,,,2020-03-23T20:00:00Z,2.0,15.0,877,775,775,40,0.0,4.0,25.0,14.0,39.0
2020-03-23,OR,191.0,3649.0,,,56.0,,,,,,2020-03-23T20:00:00Z,5.0,56.0,3840,3840,3840,41,1.0,13.0,785.0,30.0,815.0
2020-03-23,PA,644.0,6595.0,,,,,,,,,2020-03-23T20:00:00Z,6.0,,7239,7239,7239,42,4.0,0.0,1631.0,165.0,1796.0
2020-03-23,PR,31.0,189.0,35.0,,,,,,,,2020-03-23T20:00:00Z,2.0,,255,220,220,72,2.0,0.0,6.0,8.0,14.0
2020-03-23,RI,106.0,932.0,216.0,,,,,,,,2020-03-23T20:00:00Z,,,1254,1038,1038,44,0.0,0.0,0.0,23.0,23.0
2020-03-23,SC,299.0,1466.0,,,,,,,,,2020-03-23T20:00:00Z,5.0,,1765,1765,1765,45,2.0,0.0,0.0,104.0,104.0
2020-03-23,SD,28.0,762.0,265.0,,,,,,,,2020-03-23T20:00:00Z,1.0,,1055,790,790,46,0.0,0.0,22.0,7.0,29.0
2020-03-23,TN,615.0,3272.0,,,,,,,,,2020-03-23T20:00:00Z,2.0,,3887,3887,3887,47,2.0,0.0,0.0,110.0,110.0
2020-03-23,TX,352.0,9703.0,,,,,,,,,2020-03-23T20:00:00Z,8.0,,10055,10055,10055,48,3.0,0.0,1281.0,18.0,1299.0
2020-03-23,UT,257.0,4790.0,,,,,,,,,2020-03-23T20:00:00Z,1.0,,5047,5047,5047,49,0.0,0.0,1282.0,76.0,1358.0
2020-03-23,VA,254.0,3443.0,,,38.0,,,,,,2020-03-23T20:00:00Z,6.0,38.0,3697,3697,3697,51,3.0,6.0,325.0,35.0,360.0
2020-03-23,VI,17.0,,,,,,,,,,2020-03-23T20:00:00Z,0.0,,17,17,17,78,0.0,0.0,0.0,11.0,11.0
2020-03-23,VT,75.0,1106.0,,,,,,,,,2020-03-23T20:00:00Z,5.0,,1181,1181,1181,50,3.0,0.0,0.0,23.0,23.0
2020-03-23,WA,1996.0,28879.0,,,,,,,,,2020-03-23T20:00:00Z,95.0,,30875,30875,30875,53,1.0,0.0,3551.0,203.0,3754.0
2020-03-23,WI,416.0,7050.0,,,,,,,,,2020-03-23T20:00:00Z,5.0,,7466,7466,7466,55,1.0,0.0,820.0,31.0,851.0
2020-03-23,WV,16.0,444.0,4.0,,1.0,,,,,,2020-03-23T20:00:00Z,0.0,1.0,464,460,460,54,0.0,0.0,59.0,4.0,63.0
2020-03-23,WY,26.0,592.0,,,,,,,,,2020-03-23T20:00:00Z,,,618,618,618,56,0.0,0.0,154.0,2.0,156.0
2020-03-22,AK,22.0,946.0,,,0.0,,,,,,2020-03-22T20:00:00Z,,0.0,968,968,968,02,0.0,0.0,188.0,8.0,196.0
2020-03-22,AL,138.0,1464.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,1602,1602,1602,01,0.0,0.0,1436.0,14.0,1450.0
2020-03-22,AR,165.0,711.0,119.0,,13.0,,,,,,2020-03-22T20:00:00Z,0.0,13.0,995,876,876,05,0.0,13.0,144.0,47.0,191.0
2020-03-22,AS,,,,,,,,,,,2020-03-22T20:00:00Z,0.0,,0,0,0,60,0.0,0.0,0.0,0.0,0.0
2020-03-22,AZ,152.0,282.0,87.0,,,,,,,,2020-03-22T20:00:00Z,2.0,,521,434,434,04,1.0,0.0,42.0,48.0,90.0
2020-03-22,CA,1536.0,11304.0,,,,,,,,,2020-03-22T20:00:00Z,27.0,,12840,12840,12840,06,3.0,0.0,55.0,257.0,312.0
2020-03-22,CO,475.0,4075.0,,,49.0,,,,,,2020-03-22T20:00:00Z,5.0,49.0,4550,4550,4550,08,1.0,5.0,758.0,112.0,870.0
2020-03-22,CT,223.0,2877.0,,,43.0,,,,,,2020-03-22T20:00:00Z,5.0,43.0,3100,3100,3100,09,1.0,43.0,771.0,29.0,800.0
2020-03-22,DC,98.0,957.0,,,,,,,,,2020-03-22T20:00:00Z,1.0,,1055,1055,1055,11,0.0,0.0,451.0,21.0,472.0
2020-03-22,DE,56.0,36.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,92,92,92,10,0.0,0.0,0.0,11.0,11.0
2020-03-22,FL,830.0,7990.0,963.0,,185.0,,,,,,2020-03-22T20:00:00Z,13.0,185.0,9783,8820,8820,12,1.0,27.0,1411.0,172.0,1583.0
2020-03-22,GA,600.0,3420.0,,,,,,,,,2020-03-22T20:00:00Z,23.0,,4020,4020,4020,13,9.0,0.0,863.0,93.0,956.0
2020-03-22,GU,27.0,126.0,,,,,,,,,2020-03-22T20:00:00Z,1.0,,153,153,153,66,1.0,0.0,18.0,12.0,30.0
2020-03-22,HI,48.0,263.0,,,,,,,,,2020-03-22T20:00:00Z,,,311,311,311,15,0.0,0.0,139.0,11.0,150.0
2020-03-22,IA,90.0,1215.0,,,,,,,,,2020-03-22T20:00:00Z,,,1305,1305,1305,19,0.0,0.0,166.0,22.0,188.0
2020-03-22,ID,42.0,1175.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,1217,1217,1217,16,0.0,0.0,295.0,11.0,306.0
2020-03-22,IL,1049.0,7271.0,,,,,,,,,2020-03-22T20:00:00Z,9.0,,8320,8320,8320,17,3.0,0.0,1783.0,296.0,2079.0
2020-03-22,IN,201.0,1293.0,,,1.0,,,,,,2020-03-22T20:00:00Z,6.0,1.0,1494,1494,1494,18,2.0,0.0,586.0,75.0,661.0
2020-03-22,KS,64.0,417.0,,,,,,,,,2020-03-22T20:00:00Z,2.0,,481,481,481,20,0.0,0.0,0.0,9.0,9.0
2020-03-22,KY,99.0,1472.0,,,,,,,,,2020-03-22T20:00:00Z,3.0,,1571,1571,1571,21,1.0,0.0,758.0,45.0,803.0
2020-03-22,LA,837.0,2661.0,,,,,,,,,2020-03-22T20:00:00Z,20.0,,3498,3498,3498,22,4.0,0.0,481.0,252.0,733.0
2020-03-22,MA,646.0,5459.0,,,71.0,,,,,,2020-03-22T20:00:00Z,5.0,71.0,6105,6105,6105,25,4.0,10.0,707.0,121.0,828.0
2020-03-22,MD,244.0,94.0,,,,,,,,,2020-03-22T20:00:00Z,3.0,,338,338,338,24,1.0,0.0,0.0,54.0,54.0
2020-03-22,ME,89.0,2264.0,,,,,,,,,2020-03-22T20:00:00Z,,,2353,2353,2353,23,0.0,0.0,0.0,16.0,16.0
2020-03-22,MI,1035.0,2069.0,,,,,,,,,2020-03-22T20:00:00Z,8.0,,3104,3104,3104,26,3.0,0.0,0.0,248.0,248.0
2020-03-22,MN,169.0,4511.0,,,12.0,,,,,,2020-03-22T20:00:00Z,1.0,12.0,4680,4680,4680,27,0.0,12.0,559.0,31.0,590.0
2020-03-22,MO,90.0,369.0,,,,,,,,,2020-03-22T20:00:00Z,3.0,,459,459,459,29,0.0,0.0,0.0,17.0,17.0
2020-03-22,MP,0.0,,,,,,,,,,2020-03-22T20:00:00Z,0.0,,0,0,0,69,0.0,0.0,0.0,0.0,0.0
2020-03-22,MS,207.0,1114.0,,,33.0,,,,,,2020-03-22T20:00:00Z,1.0,33.0,1321,1321,1321,28,0.0,33.0,419.0,67.0,486.0
2020-03-22,MT,31.0,1146.0,,,,,,,,,2020-03-22T20:00:00Z,,,1177,1177,1177,30,0.0,0.0,0.0,11.0,11.0
2020-03-22,NC,255.0,6183.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,6438,6438,6438,37,0.0,0.0,1091.0,71.0,1162.0
2020-03-22,ND,28.0,1260.0,,,3.0,,,,,,2020-03-22T20:00:00Z,0.0,3.0,1288,1288,1288,38,0.0,0.0,119.0,0.0,119.0
2020-03-22,NE,48.0,356.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,404,404,404,31,0.0,0.0,0.0,10.0,10.0
2020-03-22,NH,65.0,1188.0,959.0,,,,,,,,2020-03-22T20:00:00Z,,,2212,1253,1253,33,0.0,0.0,215.0,10.0,225.0
2020-03-22,NJ,1914.0,327.0,49.0,,,,,,,,2020-03-22T20:00:00Z,20.0,,2290,2241,2241,34,4.0,0.0,33.0,587.0,620.0
2020-03-22,NM,57.0,4722.0,,,,,,,,,2020-03-22T20:00:00Z,,,4779,4779,4779,35,0.0,0.0,951.0,0.0,951.0
2020-03-22,NV,190.0,2448.0,,,,,,,,,2020-03-22T20:00:00Z,2.0,,2638,2638,2638,32,0.0,0.0,64.0,66.0,130.0
2020-03-22,NY,15168.0,46233.0,,,1974.0,,,,,,2020-03-22T20:00:00Z,114.0,1974.0,61401,61401,61401,36,70.0,371.0,11152.0,4812.0,15964.0
2020-03-22,OH,351.0,140.0,,,83.0,,,,,,2020-03-22T20:00:00Z,3.0,83.0,491,491,491,39,0.0,25.0,0.0,104.0,104.0
2020-03-22,OK,67.0,669.0,102.0,,11.0,,,,,,2020-03-22T20:00:00Z,2.0,11.0,838,736,736,40,1.0,1.0,109.0,14.0,123.0
2020-03-22,OR,161.0,2864.0,,,43.0,,,,,,2020-03-22T20:00:00Z,4.0,43.0,3025,3025,3025,41,1.0,43.0,861.0,47.0,908.0
2020-03-22,PA,479.0,4964.0,,,,,,,,,2020-03-22T20:00:00Z,2.0,,5443,5443,5443,42,0.0,0.0,1198.0,108.0,1306.0
2020-03-22,PR,23.0,183.0,69.0,,,,,,,,2020-03-22T20:00:00Z,,,275,206,206,72,0.0,0.0,40.0,2.0,42.0
2020-03-22,RI,83.0,932.0,216.0,,,,,,,,2020-03-22T20:00:00Z,,,1231,1015,1015,44,0.0,0.0,70.0,17.0,87.0
2020-03-22,SC,195.0,1466.0,,,,,,,,,2020-03-22T20:00:00Z,3.0,,1661,1661,1661,45,2.0,0.0,211.0,43.0,254.0
2020-03-22,SD,21.0,740.0,277.0,,,,,,,,2020-03-22T20:00:00Z,1.0,,1038,761,761,46,0.0,0.0,49.0,7.0,56.0
2020-03-22,TN,505.0,3272.0,,,,,,,,,2020-03-22T20:00:00Z,,,3777,3777,3777,47,0.0,0.0,0.0,134.0,134.0
2020-03-22,TX,334.0,8422.0,,,,,,,,,2020-03-22T20:00:00Z,5.0,,8756,8756,8756,48,0.0,0.0,2204.0,30.0,2234.0
2020-03-22,UT,181.0,3508.0,,,,,,,,,2020-03-22T20:00:00Z,1.0,,3689,3689,3689,49,1.0,0.0,1084.0,45.0,1129.0
2020-03-22,VA,219.0,3118.0,,,32.0,,,,,,2020-03-22T20:00:00Z,3.0,32.0,3337,3337,3337,51,1.0,7.0,480.0,67.0,547.0
2020-03-22,VI,6.0,,,,,,,,,,2020-03-22T20:00:00Z,0.0,,6,6,6,78,0.0,0.0,0.0,0.0,0.0
2020-03-22,VT,52.0,1106.0,,,,,,,,,2020-03-22T20:00:00Z,2.0,,1158,1158,1158,50,0.0,0.0,327.0,23.0,350.0
2020-03-22,WA,1793.0,25328.0,,,,,,,,,2020-03-22T20:00:00Z,94.0,,27121,27121,27121,53,11.0,0.0,3609.0,269.0,3878.0
2020-03-22,WI,385.0,6230.0,,,,,,,,,2020-03-22T20:00:00Z,4.0,,6615,6615,6615,55,0.0,0.0,1602.0,104.0,1706.0
2020-03-22,WV,12.0,385.0,1.0,,1.0,,,,,,2020-03-22T20:00:00Z,0.0,1.0,398,397,397,54,0.0,0.0,55.0,1.0,56.0
2020-03-22,WY,24.0,438.0,,,,,,,,,2020-03-22T20:00:00Z,,,462,462,462,56,0.0,0.0,0.0,1.0,1.0
2020-03-21,AK,14.0,758.0,,,0.0,,,,,,2020-03-21T20:00:00Z,,0.0,772,772,772,02,0.0,0.0,72.0,2.0,74.0
2020-03-21,AL,124.0,28.0,,,,,,,,,2020-03-21T20:00:00Z,0.0,,152,152,152,01,0.0,0.0,0.0,43.0,43.0
2020-03-21,AR,118.0,567.0,154.0,,,,,,,,2020-03-21T20:00:00Z,,,839,685,685,05,0.0,0.0,216.0,22.0,238.0
2020-03-21,AS,,,,,,,,,,,2020-03-21T20:00:00Z,0.0,,0,0,0,60,0.0,0.0,0.0,0.0,0.0
2020-03-21,AZ,104.0,240.0,122.0,,,,,,,,2020-03-21T20:00:00Z,1.0,,466,344,344,04,1.0,0.0,29.0,39.0,68.0
2020-03-21,CA,1279.0,11249.0,,,,,,,,,2020-03-21T20:00:00Z,24.0,,12528,12528,12528,06,4.0,0.0,825.0,216.0,1041.0
2020-03-21,CO,363.0,3317.0,,,44.0,,,,,,2020-03-21T20:00:00Z,4.0,44.0,3680,3680,3680,08,1.0,44.0,642.0,86.0,728.0
2020-03-21,CT,194.0,2106.0,,,,,,,,,2020-03-21T20:00:00Z,4.0,,2300,2300,2300,09,1.0,0.0,1502.0,0.0,1502.0
2020-03-21,DC,77.0,506.0,0.0,,,,,,,,2020-03-21T20:00:00Z,1.0,,583,583,583,11,0.0,0.0,5.0,6.0,11.0
2020-03-21,DE,45.0,36.0,,,,,,,,,2020-03-21T20:00:00Z,0.0,,81,81,81,10,0.0,0.0,0.0,7.0,7.0
2020-03-21,FL,658.0,6579.0,1002.0,,158.0,,,,,,2020-03-21T20:00:00Z,12.0,158.0,8239,7237,7237,12,2.0,158.0,4709.0,138.0,4847.0
2020-03-21,GA,507.0,2557.0,,,,,,,,,2020-03-21T20:00:00Z,14.0,,3064,3064,3064,13,1.0,0.0,591.0,87.0,678.0
2020-03-21,GU,15.0,108.0,,,,,,,,,2020-03-21T20:00:00Z,,,123,123,123,66,0.0,0.0,22.0,1.0,23.0
2020-03-21,HI,37.0,124.0,,,,,,,,,2020-03-21T20:00:00Z,,,161,161,161,15,0.0,0.0,0.0,11.0,11.0
2020-03-21,IA,68.0,1049.0,,,,,,,,,2020-03-21T20:00:00Z,,,1117,1117,1117,19,0.0,0.0,407.0,23.0,430.0
2020-03-21,ID,31.0,880.0,,,,,,,,,2020-03-21T20:00:00Z,,,911,911,911,16,0.0,0.0,290.0,8.0,298.0
2020-03-21,IL,753.0,5488.0,,,,,,,,,2020-03-21T20:00:00Z,6.0,,6241,6241,6241,17,1.0,0.0,1792.0,168.0,1960.0
2020-03-21,IN,126.0,707.0,,,1.0,,,,,,2020-03-21T20:00:00Z,4.0,1.0,833,833,833,18,2.0,1.0,232.0,47.0,279.0
2020-03-21,KS,55.0,417.0,,,,,,,,,2020-03-21T20:00:00Z,2.0,,472,472,472,20,1.0,0.0,0.0,11.0,11.0
2020-03-21,KY,54.0,714.0,,,,,,,,,2020-03-21T20:00:00Z,2.0,,768,768,768,21,1.0,0.0,122.0,7.0,129.0
2020-03-21,LA,585.0,2180.0,,,,,,,,,2020-03-21T20:00:00Z,16.0,,2765,2765,2765,22,4.0,0.0,1612.0,106.0,1718.0
2020-03-21,MA,525.0,4752.0,,,61.0,,,,,,2020-03-21T20:00:00Z,1.0,61.0,5277,5277,5277,25,0.0,61.0,1074.0,112.0,1186.0
2020-03-21,MD,190.0,94.0,,,,,,,,,2020-03-21T20:00:00Z,2.0,,284,284,284,24,1.0,0.0,0.0,41.0,41.0
2020-03-21,ME,73.0,2264.0,,,,,,,,,2020-03-21T20:00:00Z,,,2337,2337,2337,23,0.0,0.0,0.0,16.0,16.0
2020-03-21,MI,787.0,2069.0,,,,,,,,,2020-03-21T20:00:00Z,5.0,,2856,2856,2856,26,2.0,0.0,0.0,238.0,238.0
2020-03-21,MN,138.0,3952.0,,,,,,,,,2020-03-21T20:00:00Z,1.0,,4090,4090,4090,27,1.0,0.0,211.0,23.0,234.0
2020-03-21,MO,73.0,369.0,,,,,,,,,2020-03-21T20:00:00Z,3.0,,442,442,442,29,2.0,0.0,0.0,26.0,26.0
2020-03-21,MP,0.0,,,,,,,,,,2020-03-21T20:00:00Z,0.0,,0,0,0,69,0.0,0.0,0.0,0.0,0.0
2020-03-21,MS,140.0,695.0,,,,,,,,,2020-03-21T20:00:00Z,1.0,,835,835,835,28,0.0,0.0,0.0,60.0,60.0
2020-03-21,MT,20.0,1146.0,,,,,,,,,2020-03-21T20:00:00Z,,,1166,1166,1166,30,0.0,0.0,215.0,4.0,219.0
2020-03-21,NC,184.0,5092.0,,,,,,,,,2020-03-21T20:00:00Z,0.0,,5276,5276,5276,37,0.0,0.0,1996.0,47.0,2043.0
2020-03-21,ND,28.0,1141.0,,,3.0,,,,,,2020-03-21T20:00:00Z,0.0,3.0,1169,1169,1169,38,0.0,3.0,341.0,8.0,349.0
2020-03-21,NE,38.0,356.0,,,,,,,,,2020-03-21T20:00:00Z,0.0,,394,394,394,31,0.0,0.0,116.0,6.0,122.0
2020-03-21,NH,55.0,973.0,942.0,,,,,,,,2020-03-21T20:00:00Z,,,1970,1028,1028,33,0.0,0.0,228.0,11.0,239.0
2020-03-21,NJ,1327.0,294.0,40.0,,,,,,,,2020-03-21T20:00:00Z,16.0,,1661,1621,1621,34,5.0,0.0,30.0,437.0,467.0
2020-03-21,NM,57.0,3771.0,,,,,,,,,2020-03-21T20:00:00Z,,,3828,3828,3828,35,0.0,0.0,0.0,14.0,14.0
2020-03-21,NV,124.0,2384.0,,,,,,,,,2020-03-21T20:00:00Z,2.0,,2508,2508,2508,32,1.0,0.0,392.0,15.0,407.0
2020-03-21,NY,10356.0,35081.0,,,1603.0,,,,,,2020-03-21T20:00:00Z,44.0,1603.0,45437,45437,45437,36,9.0,1603.0,9756.0,3254.0,13010.0
2020-03-21,OH,247.0,140.0,,,58.0,,,,,,2020-03-21T20:00:00Z,3.0,58.0,387,387,387,39,2.0,58.0,0.0,78.0,78.0
2020-03-21,OK,53.0,560.0,144.0,,10.0,,,,,,2020-03-21T20:00:00Z,1.0,10.0,757,613,613,40,0.0,10.0,22.0,4.0,26.0
2020-03-21,OR,114.0,2003.0,433.0,,,,,,,,2020-03-21T20:00:00Z,3.0,,2550,2117,2117,41,0.0,0.0,0.0,0.0,0.0
2020-03-21,PA,371.0,3766.0,,,,,,,,,2020-03-21T20:00:00Z,2.0,,4137,4137,4137,42,1.0,0.0,1192.0,103.0,1295.0
2020-03-21,PR,21.0,143.0,71.0,,,,,,,,2020-03-21T20:00:00Z,,,235,164,164,72,0.0,0.0,29.0,7.0,36.0
2020-03-21,RI,66.0,862.0,290.0,,,,,,,,2020-03-21T20:00:00Z,,,1218,928,928,44,0.0,0.0,208.0,12.0,220.0
2020-03-21,SC,152.0,1255.0,,,,,,,,,2020-03-21T20:00:00Z,1.0,,1407,1407,1407,45,0.0,0.0,422.0,71.0,493.0
2020-03-21,SD,14.0,691.0,268.0,,,,,,,,2020-03-21T20:00:00Z,1.0,,973,705,705,46,0.0,0.0,28.0,0.0,28.0
2020-03-21,TN,371.0,3272.0,,,,,,,,,2020-03-21T20:00:00Z,,,3643,3643,3643,47,0.0,0.0,2709.0,143.0,2852.0
2020-03-21,TX,304.0,6218.0,,,,,,,,,2020-03-21T20:00:00Z,5.0,,6522,6522,6522,48,0.0,0.0,1135.0,110.0,1245.0
2020-03-21,UT,136.0,2424.0,,,,,,,,,2020-03-21T20:00:00Z,0.0,,2560,2560,2560,49,0.0,0.0,389.0,24.0,413.0
2020-03-21,VA,152.0,2638.0,,,25.0,,,,,,2020-03-21T20:00:00Z,2.0,25.0,2790,2790,2790,51,0.0,25.0,427.0,38.0,465.0
2020-03-21,VI,6.0,,,,,,,,,,2020-03-21T20:00:00Z,0.0,,6,6,6,78,0.0,0.0,0.0,3.0,3.0
2020-03-21,VT,29.0,779.0,,,,,,,,,2020-03-21T20:00:00Z,2.0,,808,808,808,50,0.0,0.0,0.0,0.0,0.0
2020-03-21,WA,1524.0,21719.0,,,,,,,,,2020-03-21T20:00:00Z,83.0,,23243,23243,23243,53,9.0,0.0,2383.0,148.0,2531.0
2020-03-21,WI,281.0,4628.0,,,,,,,,,2020-03-21T20:00:00Z,4.0,,4909,4909,4909,55,1.0,0.0,1173.0,75.0,1248.0
2020-03-21,WV,11.0,330.0,2.0,,1.0,,,,,,2020-03-21T20:00:00Z,0.0,1.0,343,341,341,54,0.0,1.0,111.0,4.0,115.0
2020-03-21,WY,23.0,438.0,,,,,,,,,2020-03-21T20:00:00Z,,,461,461,461,56,0.0,0.0,107.0,4.0,111.0
2020-03-20,AK,12.0,686.0,,,,,,,,,2020-03-20T20:00:00Z,,,698,698,698,02,0.0,0.0,254.0,6.0,260.0
2020-03-20,AL,81.0,28.0,,,,,,,,,2020-03-20T20:00:00Z,0.0,,109,109,109,01,0.0,0.0,0.0,13.0,13.0
2020-03-20,AR,96.0,351.0,203.0,,,,,,,,2020-03-20T20:00:00Z,,,650,447,447,05,0.0,0.0,41.0,50.0,91.0
2020-03-20,AS,0.0,,,,,,,,,,2020-03-20T20:00:00Z,0.0,,0,0,0,60,0.0,0.0,0.0,0.0,0.0
2020-03-20,AZ,65.0,211.0,101.0,,,,,,,,2020-03-20T20:00:00Z,0.0,,377,276,276,04,0.0,0.0,36.0,21.0,57.0
