date,value,state
1988-01-09,17120,AL
1988-01-16,19628,AL
1988-01-23,12624,AL
1988-01-30,9331,AL
1988-02-06,6557,AL
1988-02-13,6302,AL
1988-02-20,5380,AL
1988-02-27,6294,AL
1988-03-05,5340,AL
1988-03-12,5427,AL
1988-03-19,4326,AL
1988-03-26,7449,AL
1988-04-02,4586,AL
1988-04-09,6373,AL
1988-04-16,4959,AL
1988-04-23,5479,AL
1988-04-30,4342,AL
1988-05-07,5457,AL
1988-05-14,5082,AL
1988-05-21,4795,AL
1988-05-28,4370,AL
1988-06-04,6755,AL
1988-06-11,4314,AL
1988-06-18,4767,AL
1988-06-25,4619,AL
1988-07-02,4759,AL
1988-07-09,8531,AL
1988-07-16,15639,AL
1988-07-23,10663,AL
1988-07-30,6802,AL
1988-08-06,8742,AL
1988-08-13,6141,AL
1988-08-20,6755,AL
1988-08-27,5126,AL
1988-09-03,5758,AL
1988-09-10,5685,AL
1988-09-17,5467,AL
1988-09-24,4352,AL
1988-10-01,4466,AL
1988-10-08,6588,AL
1988-10-15,5483,AL
1988-10-22,5220,AL
1988-10-29,6170,AL
1988-11-05,5064,AL
1988-11-12,4363,AL
1988-11-19,6855,AL
1988-11-26,4864,AL
1988-12-03,8321,AL
1988-12-10,5408,AL
1988-12-17,5334,AL
1988-12-24,5724,AL
1988-12-31,8315,AL
1989-01-07,16343,AL
1989-01-14,22189,AL
1989-01-21,10109,AL
1989-01-28,8163,AL
1989-02-04,6202,AL
1989-02-11,5568,AL
1989-02-18,6681,AL
1989-02-25,5200,AL
1989-03-04,6218,AL
1989-03-11,5436,AL
1989-03-18,5301,AL
1989-03-25,6037,AL
1989-04-01,4400,AL
1989-04-08,5578,AL
1989-04-15,4393,AL
1989-04-22,5674,AL
1989-04-29,4183,AL
1989-05-06,5098,AL
1989-05-13,5923,AL
1989-05-20,4749,AL
1989-05-27,5010,AL
1989-06-03,4756,AL
1989-06-10,4641,AL
1989-06-17,6959,AL
1989-06-24,5632,AL
1989-07-01,5838,AL
1989-07-08,7681,AL
1989-07-15,16979,AL
1989-07-22,12996,AL
1989-07-29,7751,AL
1989-08-05,7321,AL
1989-08-12,7442,AL
1989-08-19,4625,AL
1989-08-26,3880,AL
1989-09-02,5034,AL
1989-09-09,4437,AL
1989-09-16,4460,AL
1989-09-23,5279,AL
1989-09-30,4735,AL
1989-10-07,5359,AL
1989-10-14,5208,AL
1989-10-21,4990,AL
1989-10-28,5562,AL
1989-11-04,5119,AL
1989-11-11,4842,AL
1989-11-18,7117,AL
1989-11-25,4274,AL
1989-12-02,9193,AL
1989-12-09,7982,AL
1989-12-16,5915,AL
1989-12-23,8343,AL
1989-12-30,11758,AL
1990-01-06,14782,AL
1990-01-13,21868,AL
1990-01-20,14723,AL
1990-01-27,9275,AL
1990-02-03,7089,AL
1990-02-10,9078,AL
1990-02-17,7579,AL
1990-02-24,7930,AL
1990-03-03,7196,AL
1990-03-10,6087,AL
1990-03-17,4760,AL
1990-03-24,12575,AL
1990-03-31,7613,AL
1990-04-07,6542,AL
1990-04-14,5674,AL
1990-04-21,15414,AL
1990-04-28,5063,AL
1990-05-05,6932,AL
1990-05-12,6522,AL
1990-05-19,4916,AL
1990-05-26,5138,AL
1990-06-02,6468,AL
1990-06-09,5190,AL
1990-06-16,4869,AL
1990-06-23,5384,AL
1990-06-30,4526,AL
1990-07-07,7358,AL
1990-07-14,15279,AL
1990-07-21,12924,AL
1990-07-28,9141,AL
1990-08-04,8406,AL
1990-08-11,6965,AL
1990-08-18,5555,AL
1990-08-25,6213,AL
1990-09-01,5894,AL
1990-09-08,7258,AL
1990-09-15,5593,AL
1990-09-22,5184,AL
1990-09-29,5078,AL
1990-10-06,6238,AL
1990-10-13,6916,AL
1990-10-20,5519,AL
1990-10-27,6963,AL
1990-11-03,8978,AL
1990-11-10,7463,AL
1990-11-17,6424,AL
1990-11-24,5054,AL
1990-12-01,13544,AL
1990-12-08,12549,AL
1990-12-15,8079,AL
1990-12-22,9238,AL
1990-12-29,12745,AL
1991-01-05,18288,AL
1991-01-12,24282,AL
1991-01-19,21353,AL
1991-01-26,12607,AL
1991-02-02,10777,AL
1991-02-09,10881,AL
1991-02-16,7714,AL
1991-02-23,7891,AL
1991-03-02,10006,AL
1991-03-09,7553,AL
1991-03-16,7206,AL
1991-03-23,6724,AL
1991-03-30,6755,AL
1991-04-06,11204,AL
1991-04-13,8003,AL
1991-04-20,7578,AL
1991-04-27,5715,AL
1991-05-04,6355,AL
1991-05-11,7094,AL
1991-05-18,6458,AL
1991-05-25,6001,AL
1991-06-01,6128,AL
1991-06-08,6409,AL
1991-06-15,5633,AL
1991-06-22,4933,AL
1991-06-29,5117,AL
1991-07-06,6348,AL
1991-07-13,15977,AL
1991-07-20,13019,AL
1991-07-27,7775,AL
1991-08-03,6657,AL
1991-08-10,6255,AL
1991-08-17,4928,AL
1991-08-24,4898,AL
1991-08-31,5300,AL
1991-09-07,4730,AL
1991-09-14,4912,AL
1991-09-21,4412,AL
1991-09-28,4959,AL
1991-10-05,5155,AL
1991-10-12,5751,AL
1991-10-19,4797,AL
1991-10-26,5882,AL
1991-11-02,5524,AL
1991-11-09,5760,AL
1991-11-16,5857,AL
1991-11-23,6738,AL
1991-11-30,6150,AL
1991-12-07,10865,AL
1991-12-14,7470,AL
1991-12-21,6686,AL
1991-12-28,5870,AL
1992-01-04,17251,AL
1992-01-11,21684,AL
1992-01-18,20068,AL
1992-01-25,10537,AL
1992-02-01,9208,AL
1992-02-08,6919,AL
1992-02-15,6834,AL
1992-02-22,5849,AL
1992-02-29,6944,AL
1992-03-07,5830,AL
1992-03-14,5890,AL
1992-03-21,6454,AL
1992-03-28,5218,AL
1992-04-04,5433,AL
1992-04-11,9157,AL
1992-04-18,5922,AL
1992-04-25,4823,AL
1992-05-02,5421,AL
1992-05-09,5177,AL
1992-05-16,5187,AL
1992-05-23,5513,AL
1992-05-30,4901,AL
1992-06-06,5825,AL
1992-06-13,5898,AL
1992-06-20,5072,AL
1992-06-27,6146,AL
1992-07-04,4473,AL
1992-07-11,13353,AL
1992-07-18,14717,AL
1992-07-25,7549,AL
1992-08-01,8129,AL
1992-08-08,5260,AL
1992-08-15,5166,AL
1992-08-22,4833,AL
1992-08-29,4802,AL
1992-09-05,4828,AL
1992-09-12,3543,AL
1992-09-19,5363,AL
1992-09-26,4050,AL
1992-10-03,5213,AL
1992-10-10,5047,AL
1992-10-17,3891,AL
1992-10-24,4602,AL
1992-10-31,4552,AL
1992-11-07,4889,AL
1992-11-14,5010,AL
1992-11-21,5627,AL
1992-11-28,3158,AL
1992-12-05,6736,AL
1992-12-12,8154,AL
1992-12-19,4792,AL
1992-12-26,4285,AL
1993-01-02,9334,AL
1993-01-09,17291,AL
1993-01-16,19156,AL
1993-01-23,17093,AL
1993-01-30,12597,AL
1993-02-06,8345,AL
1993-02-13,6343,AL
1993-02-20,5102,AL
1993-02-27,7411,AL
1993-03-06,5034,AL
1993-03-13,4778,AL
1993-03-20,4590,AL
1993-03-27,7498,AL
1993-04-03,5756,AL
1993-04-10,8419,AL
1993-04-17,5270,AL
1993-04-24,5278,AL
1993-05-01,4359,AL
1993-05-08,5458,AL
1993-05-15,4666,AL
1993-05-22,5474,AL
1993-05-29,4425,AL
1993-06-05,5652,AL
1993-06-12,6661,AL
1993-06-19,7385,AL
1993-06-26,6365,AL
1993-07-03,6735,AL
1993-07-10,9904,AL
1993-07-17,15934,AL
1993-07-24,10982,AL
1993-07-31,8443,AL
1993-08-07,5692,AL
1993-08-14,4926,AL
1993-08-21,4440,AL
1993-08-28,4374,AL
1993-09-04,5212,AL
1993-09-11,3804,AL
1993-09-18,4203,AL
1993-09-25,3979,AL
1993-10-02,3968,AL
1993-10-09,5001,AL
1993-10-16,4623,AL
1993-10-23,4840,AL
1993-10-30,4975,AL
1993-11-06,5280,AL
1993-11-13,4662,AL
1993-11-20,5718,AL
1993-11-27,3710,AL
1993-12-04,10131,AL
1993-12-11,7810,AL
1993-12-18,5675,AL
1993-12-25,3379,AL
1994-01-01,12792,AL
1994-01-08,24636,AL
1994-01-15,23648,AL
1994-01-22,8695,AL
1994-01-29,7889,AL
1994-02-05,5897,AL
1994-02-12,5923,AL
1994-02-19,5374,AL
1994-02-26,4839,AL
1994-03-05,6013,AL
1994-03-12,5449,AL
1994-03-19,4643,AL
1994-03-26,5020,AL
1994-04-02,3903,AL
1994-04-09,7125,AL
1994-04-16,4423,AL
1994-04-23,4197,AL
1994-04-30,3701,AL
1994-05-07,4385,AL
1994-05-14,4542,AL
1994-05-21,4663,AL
1994-05-28,4461,AL
1994-06-04,4171,AL
1994-06-11,3933,AL
1994-06-18,4448,AL
1994-06-25,4209,AL
1994-07-02,3621,AL
1994-07-09,6698,AL
1994-07-16,18118,AL
1994-07-23,10690,AL
1994-07-30,5736,AL
1994-08-06,4750,AL
1994-08-13,4438,AL
1994-08-20,4078,AL
1994-08-27,3644,AL
1994-09-03,3797,AL
1994-09-10,3191,AL
1994-09-17,3569,AL
1994-09-24,3490,AL
1994-10-01,3533,AL
1994-10-08,4508,AL
1994-10-15,3957,AL
1994-10-22,4916,AL
1994-10-29,4156,AL
1994-11-05,3941,AL
1994-11-12,3288,AL
1994-11-19,4225,AL
1994-11-26,2808,AL
1994-12-03,5950,AL
1994-12-10,5672,AL
1994-12-17,4432,AL
1994-12-24,3960,AL
1994-12-31,8116,AL
1995-01-07,21321,AL
1995-01-14,22338,AL
1995-01-21,6397,AL
1995-01-28,6139,AL
1995-02-04,5307,AL
1995-02-11,4752,AL
1995-02-18,5903,AL
1995-02-25,4344,AL
1995-03-04,4276,AL
1995-03-11,5111,AL
1995-03-18,4135,AL
1995-03-25,4278,AL
1995-04-01,4037,AL
1995-04-08,6317,AL
1995-04-15,4158,AL
1995-04-22,4140,AL
1995-04-29,4166,AL
1995-05-06,4464,AL
1995-05-13,5183,AL
1995-05-20,4788,AL
1995-05-27,4752,AL
1995-06-03,4718,AL
1995-06-10,5239,AL
1995-06-17,5059,AL
1995-06-24,4179,AL
1995-07-01,4445,AL
1995-07-08,6512,AL
1995-07-15,20204,AL
1995-07-22,14927,AL
1995-07-29,6737,AL
1995-08-05,4787,AL
1995-08-12,5038,AL
1995-08-19,5415,AL
1995-08-26,5598,AL
1995-09-02,4746,AL
1995-09-09,4472,AL
1995-09-16,6918,AL
1995-09-23,4490,AL
1995-09-30,4384,AL
1995-10-07,7368,AL
1995-10-14,6541,AL
1995-10-21,8479,AL
1995-10-28,7876,AL
1995-11-04,8411,AL
1995-11-11,6522,AL
1995-11-18,6650,AL
1995-11-25,4507,AL
1995-12-02,12006,AL
1995-12-09,8165,AL
1995-12-16,5677,AL
1995-12-23,7237,AL
1995-12-30,10490,AL
1996-01-06,21067,AL
1996-01-13,23088,AL
1996-01-20,13219,AL
1996-01-27,7962,AL
1996-02-03,5719,AL
1996-02-10,6216,AL
1996-02-17,10094,AL
1996-02-24,8287,AL
1996-03-02,7930,AL
1996-03-09,6530,AL
1996-03-16,5225,AL
1996-03-23,6780,AL
1996-03-30,6680,AL
1996-04-06,9134,AL
1996-04-13,5709,AL
1996-04-20,6003,AL
1996-04-27,3610,AL
1996-05-04,5916,AL
1996-05-11,4505,AL
1996-05-18,4544,AL
1996-05-25,4552,AL
1996-06-01,5464,AL
1996-06-08,5607,AL
1996-06-15,5269,AL
1996-06-22,4702,AL
1996-06-29,4065,AL
1996-07-06,4190,AL
1996-07-13,16497,AL
1996-07-20,11280,AL
1996-07-27,5698,AL
1996-08-03,4614,AL
1996-08-10,5864,AL
1996-08-17,5384,AL
1996-08-24,4413,AL
1996-08-31,4662,AL
1996-09-07,4012,AL
1996-09-14,3984,AL
1996-09-21,3581,AL
1996-09-28,4068,AL
1996-10-05,4565,AL
1996-10-12,5589,AL
1996-10-19,4270,AL
1996-10-26,4152,AL
1996-11-02,3839,AL
1996-11-09,4435,AL
1996-11-16,5293,AL
1996-11-23,4792,AL
1996-11-30,4726,AL
1996-12-07,8979,AL
1996-12-14,6863,AL
1996-12-21,5319,AL
1996-12-28,6718,AL
1997-01-04,16768,AL
1997-01-11,23800,AL
1997-01-18,15620,AL
1997-01-25,8972,AL
1997-02-01,6561,AL
1997-02-08,5789,AL
1997-02-15,5331,AL
1997-02-22,5091,AL
1997-03-01,4849,AL
1997-03-08,5240,AL
1997-03-15,4498,AL
1997-03-22,3691,AL
1997-03-29,3698,AL
1997-04-05,4685,AL
1997-04-12,7251,AL
1997-04-19,4270,AL
1997-04-26,4038,AL
1997-05-03,3936,AL
1997-05-10,4947,AL
1997-05-17,4094,AL
1997-05-24,4983,AL
1997-05-31,4551,AL
1997-06-07,6007,AL
1997-06-14,5613,AL
1997-06-21,4802,AL
1997-06-28,4328,AL
1997-07-05,5100,AL
1997-07-12,14334,AL
1997-07-19,11675,AL
1997-07-26,5630,AL
1997-08-02,5903,AL
1997-08-09,4578,AL
1997-08-16,4540,AL
1997-08-23,4370,AL
1997-08-30,4012,AL
1997-09-06,4144,AL
1997-09-13,4210,AL
1997-09-20,4097,AL
1997-09-27,3862,AL
1997-10-04,5496,AL
1997-10-11,4571,AL
1997-10-18,4945,AL
1997-10-25,4123,AL
1997-11-01,4157,AL
1997-11-08,4724,AL
1997-11-15,5531,AL
1997-11-22,4487,AL
1997-11-29,2861,AL
1997-12-06,7796,AL
1997-12-13,6227,AL
1997-12-20,5583,AL
1997-12-27,5372,AL
1998-01-03,11770,AL
1998-01-10,23422,AL
1998-01-17,21850,AL
1998-01-24,11289,AL
1998-01-31,5577,AL
1998-02-07,5807,AL
1998-02-14,5861,AL
1998-02-21,4133,AL
1998-02-28,4766,AL
1998-03-07,4572,AL
1998-03-14,4094,AL
1998-03-21,4924,AL
1998-03-28,4539,AL
1998-04-04,4772,AL
1998-04-11,7022,AL
1998-04-18,4377,AL
1998-04-25,4794,AL
1998-05-02,3851,AL
1998-05-09,5583,AL
1998-05-16,4646,AL
1998-05-23,4667,AL
1998-05-30,4268,AL
1998-06-06,4643,AL
1998-06-13,5357,AL
1998-06-20,4811,AL
1998-06-27,4482,AL
1998-07-04,5522,AL
1998-07-11,12803,AL
1998-07-18,13344,AL
1998-07-25,7300,AL
1998-08-01,5604,AL
1998-08-08,4259,AL
1998-08-15,4332,AL
1998-08-22,3824,AL
1998-08-29,3914,AL
1998-09-05,3895,AL
1998-09-12,3374,AL
1998-09-19,4277,AL
1998-09-26,4470,AL
1998-10-03,5221,AL
1998-10-10,8587,AL
1998-10-17,5358,AL
1998-10-24,4417,AL
1998-10-31,5028,AL
1998-11-07,7129,AL
1998-11-14,4953,AL
1998-11-21,6221,AL
1998-11-28,3985,AL
1998-12-05,9253,AL
1998-12-12,7204,AL
1998-12-19,5539,AL
1998-12-26,3128,AL
1999-01-02,9899,AL
1999-01-09,24811,AL
1999-01-16,17136,AL
1999-01-23,9529,AL
1999-01-30,5806,AL
1999-02-06,5182,AL
1999-02-13,5292,AL
1999-02-20,4142,AL
1999-02-27,4992,AL
1999-03-06,3848,AL
1999-03-13,4303,AL
1999-03-20,3890,AL
1999-03-27,4421,AL
1999-04-03,3829,AL
1999-04-10,6316,AL
1999-04-17,5189,AL
1999-04-24,3898,AL
1999-05-01,4012,AL
1999-05-08,4611,AL
1999-05-15,4355,AL
1999-05-22,4697,AL
1999-05-29,4851,AL
1999-06-05,4762,AL
1999-06-12,4034,AL
1999-06-19,4912,AL
1999-06-26,3680,AL
1999-07-03,4059,AL
1999-07-10,6439,AL
1999-07-17,13757,AL
1999-07-24,8287,AL
1999-07-31,5068,AL
1999-08-07,4470,AL
1999-08-14,4393,AL
1999-08-21,4282,AL
1999-08-28,3807,AL
1999-09-04,4233,AL
1999-09-11,3909,AL
1999-09-18,3888,AL
1999-09-25,3348,AL
1999-10-02,3465,AL
1999-10-09,4661,AL
1999-10-16,4581,AL
1999-10-23,4190,AL
1999-10-30,3690,AL
1999-11-06,5453,AL
1999-11-13,3717,AL
1999-11-20,4491,AL
1999-11-27,3381,AL
1999-12-04,8394,AL
1999-12-11,6209,AL
1999-12-18,4475,AL
1999-12-25,3627,AL
2000-01-01,10099,AL
2000-01-08,17354,AL
2000-01-15,16782,AL
2000-01-22,10138,AL
2000-01-29,4761,AL
2000-02-05,5868,AL
2000-02-12,5768,AL
2000-02-19,4598,AL
2000-02-26,4441,AL
2000-03-04,4197,AL
2000-03-11,3585,AL
2000-03-18,3788,AL
2000-03-25,3810,AL
2000-04-01,3652,AL
2000-04-08,6473,AL
2000-04-15,3927,AL
2000-04-22,4054,AL
2000-04-29,3384,AL
2000-05-06,4550,AL
2000-05-13,3654,AL
2000-05-20,4251,AL
2000-05-27,4895,AL
2000-06-03,4838,AL
2000-06-10,3989,AL
2000-06-17,4469,AL
2000-06-24,4477,AL
2000-07-01,3866,AL
2000-07-08,4702,AL
2000-07-15,12321,AL
2000-07-22,8843,AL
2000-07-29,6841,AL
2000-08-05,6072,AL
2000-08-12,4775,AL
2000-08-19,4889,AL
2000-08-26,4979,AL
2000-09-02,4590,AL
2000-09-09,4976,AL
2000-09-16,5119,AL
2000-09-23,4294,AL
2000-09-30,4683,AL
2000-10-07,6052,AL
2000-10-14,5363,AL
2000-10-21,5654,AL
2000-10-28,5205,AL
2000-11-04,5926,AL
2000-11-11,4823,AL
2000-11-18,8487,AL
2000-11-25,4284,AL
2000-12-02,8903,AL
2000-12-09,7418,AL
2000-12-16,5477,AL
2000-12-23,6788,AL
2000-12-30,9483,AL
2001-01-06,13752,AL
2001-01-13,17570,AL
2001-01-20,15076,AL
2001-01-27,8331,AL
2001-02-03,8056,AL
2001-02-10,6895,AL
2001-02-17,5217,AL
2001-02-24,7079,AL
2001-03-03,5787,AL
2001-03-10,7928,AL
2001-03-17,5426,AL
2001-03-24,4626,AL
2001-03-31,5367,AL
2001-04-07,10372,AL
2001-04-14,5378,AL
2001-04-21,4613,AL
2001-04-28,7207,AL
2001-05-05,6024,AL
2001-05-12,5626,AL
2001-05-19,5096,AL
2001-05-26,5703,AL
2001-06-02,6851,AL
2001-06-09,7438,AL
2001-06-16,7925,AL
2001-06-23,6391,AL
2001-06-30,5503,AL
2001-07-07,5141,AL
2001-07-14,16652,AL
2001-07-21,9058,AL
2001-07-28,7107,AL
2001-08-04,5751,AL
2001-08-11,4698,AL
2001-08-18,5679,AL
2001-08-25,5522,AL
2001-09-01,4320,AL
2001-09-08,4944,AL
2001-09-15,7328,AL
2001-09-22,5766,AL
2001-09-29,5257,AL
2001-10-06,6729,AL
2001-10-13,7139,AL
2001-10-20,5800,AL
2001-10-27,6529,AL
2001-11-03,8538,AL
2001-11-10,6021,AL
2001-11-17,8235,AL
2001-11-24,4181,AL
2001-12-01,11597,AL
2001-12-08,8136,AL
2001-12-15,6493,AL
2001-12-22,6700,AL
2001-12-29,5580,AL
2002-01-05,15926,AL
2002-01-12,20309,AL
2002-01-19,10934,AL
2002-01-26,8114,AL
2002-02-02,6746,AL
2002-02-09,6341,AL
2002-02-16,5196,AL
2002-02-23,5125,AL
2002-03-02,4602,AL
2002-03-09,5916,AL
2002-03-16,4779,AL
2002-03-23,5220,AL
2002-03-30,5436,AL
2002-04-06,7824,AL
2002-04-13,7375,AL
2002-04-20,5461,AL
2002-04-27,5631,AL
2002-05-04,5450,AL
2002-05-11,4902,AL
2002-05-18,5670,AL
2002-05-25,4123,AL
2002-06-01,4529,AL
2002-06-08,6079,AL
2002-06-15,5622,AL
2002-06-22,4528,AL
2002-06-29,4084,AL
2002-07-06,3687,AL
2002-07-13,10571,AL
2002-07-20,10153,AL
2002-07-27,5641,AL
2002-08-03,4141,AL
2002-08-10,3210,AL
2002-08-17,3281,AL
2002-08-24,4231,AL
2002-08-31,3464,AL
2002-09-07,4794,AL
2002-09-14,4739,AL
2002-09-21,4378,AL
2002-09-28,4574,AL
2002-10-05,5475,AL
2002-10-12,5807,AL
2002-10-19,5876,AL
2002-10-26,5872,AL
2002-11-02,5571,AL
2002-11-09,5285,AL
2002-11-16,7126,AL
2002-11-23,6051,AL
2002-11-30,3942,AL
2002-12-07,10806,AL
2002-12-14,7117,AL
2002-12-21,6838,AL
2002-12-28,4012,AL
2003-01-04,12526,AL
2003-01-11,17975,AL
2003-01-18,11318,AL
2003-01-25,9884,AL
2003-02-01,6039,AL
2003-02-08,6069,AL
2003-02-15,4997,AL
2003-02-22,4072,AL
2003-03-01,5653,AL
2003-03-08,5358,AL
2003-03-15,5274,AL
2003-03-22,5052,AL
2003-03-29,5405,AL
2003-04-05,7616,AL
2003-04-12,5798,AL
2003-04-19,6927,AL
2003-04-26,5525,AL
2003-05-03,5001,AL
2003-05-10,5121,AL
2003-05-17,7375,AL
2003-05-24,5945,AL
2003-05-31,6167,AL
2003-06-07,9216,AL
2003-06-14,6604,AL
2003-06-21,5616,AL
2003-06-28,5066,AL
2003-07-05,5835,AL
2003-07-12,13739,AL
2003-07-19,7438,AL
2003-07-26,5473,AL
2003-08-02,5579,AL
2003-08-09,5748,AL
2003-08-16,5166,AL
2003-08-23,5897,AL
2003-08-30,4238,AL
2003-09-06,4234,AL
2003-09-13,4734,AL
2003-09-20,4290,AL
2003-09-27,4057,AL
2003-10-04,4876,AL
2003-10-11,4670,AL
2003-10-18,4565,AL
2003-10-25,4639,AL
2003-11-01,4271,AL
2003-11-08,5123,AL
2003-11-15,3945,AL
2003-11-22,5783,AL
2003-11-29,2964,AL
2003-12-06,9158,AL
2003-12-13,6190,AL
2003-12-20,4772,AL
2003-12-27,5815,AL
2004-01-03,11674,AL
2004-01-10,15882,AL
2004-01-17,9032,AL
2004-01-24,5454,AL
2004-01-31,5690,AL
2004-02-07,4776,AL
2004-02-14,5422,AL
2004-02-21,4631,AL
2004-02-28,3855,AL
2004-03-06,4967,AL
2004-03-13,3929,AL
2004-03-20,4146,AL
2004-03-27,4568,AL
2004-04-03,4740,AL
2004-04-10,4541,AL
2004-04-17,4026,AL
2004-04-24,4334,AL
2004-05-01,3828,AL
2004-05-08,4021,AL
2004-05-15,5266,AL
2004-05-22,5414,AL
2004-05-29,5008,AL
2004-06-05,4404,AL
2004-06-12,5288,AL
2004-06-19,4064,AL
2004-06-26,3766,AL
2004-07-03,5312,AL
2004-07-10,6227,AL
2004-07-17,9119,AL
2004-07-24,5662,AL
2004-07-31,4668,AL
2004-08-07,4258,AL
2004-08-14,4067,AL
2004-08-21,3456,AL
2004-08-28,3509,AL
2004-09-04,3923,AL
2004-09-11,3367,AL
2004-09-18,2678,AL
2004-09-25,9342,AL
2004-10-02,8395,AL
2004-10-09,6711,AL
2004-10-16,4984,AL
2004-10-23,4569,AL
2004-10-30,4065,AL
2004-11-06,4220,AL
2004-11-13,3611,AL
2004-11-20,3613,AL
2004-11-27,2603,AL
2004-12-04,7689,AL
2004-12-11,5333,AL
2004-12-18,4328,AL
2004-12-25,4236,AL
2005-01-01,7965,AL
2005-01-08,15237,AL
2005-01-15,9522,AL
2005-01-22,4716,AL
2005-01-29,4242,AL
2005-02-05,4186,AL
2005-02-12,4242,AL
2005-02-19,3805,AL
2005-02-26,2707,AL
2005-03-05,3703,AL
2005-03-12,3994,AL
2005-03-19,3367,AL
2005-03-26,3285,AL
2005-04-02,4498,AL
2005-04-09,4469,AL
2005-04-16,3737,AL
2005-04-23,4075,AL
2005-04-30,3894,AL
2005-05-07,3829,AL
2005-05-14,4367,AL
2005-05-21,4449,AL
2005-05-28,4762,AL
2005-06-04,4870,AL
2005-06-11,5014,AL
2005-06-18,4092,AL
2005-06-25,3709,AL
2005-07-02,4282,AL
2005-07-09,5849,AL
2005-07-16,10003,AL
2005-07-23,5737,AL
2005-07-30,4619,AL
2005-08-06,3751,AL
2005-08-13,3485,AL
2005-08-20,3849,AL
2005-08-27,3183,AL
2005-09-03,5595,AL
2005-09-10,8376,AL
2005-09-17,6464,AL
2005-09-24,4113,AL
2005-10-01,3936,AL
2005-10-08,4963,AL
2005-10-15,3308,AL
2005-10-22,3562,AL
2005-10-29,3124,AL
2005-11-05,4435,AL
2005-11-12,3144,AL
2005-11-19,3781,AL
2005-11-26,2496,AL
2005-12-03,5820,AL
2005-12-10,3893,AL
2005-12-17,3622,AL
2005-12-24,3962,AL
2005-12-31,7161,AL
2006-01-07,15236,AL
2006-01-14,8235,AL
2006-01-21,3871,AL
2006-01-28,4108,AL
2006-02-04,3281,AL
2006-02-11,3794,AL
2006-02-18,3231,AL
2006-02-25,2962,AL
2006-03-04,3933,AL
2006-03-11,3891,AL
2006-03-18,3597,AL
2006-03-25,3489,AL
2006-04-01,5319,AL
2006-04-08,3781,AL
2006-04-15,3117,AL
2006-04-22,4038,AL
2006-04-29,4890,AL
2006-05-06,3555,AL
2006-05-13,4006,AL
2006-05-20,4499,AL
2006-05-27,4282,AL
2006-06-03,4223,AL
2006-06-10,5481,AL
2006-06-17,4108,AL
2006-06-24,3607,AL
2006-07-01,3730,AL
2006-07-08,5644,AL
2006-07-15,11242,AL
2006-07-22,6207,AL
2006-07-29,4398,AL
2006-08-05,3633,AL
2006-08-12,3711,AL
2006-08-19,3789,AL
2006-08-26,3303,AL
2006-09-02,3471,AL
2006-09-09,3283,AL
2006-09-16,3965,AL
2006-09-23,3894,AL
2006-09-30,3341,AL
2006-10-07,5433,AL
2006-10-14,4322,AL
2006-10-21,4733,AL
2006-10-28,4636,AL
2006-11-04,4411,AL
2006-11-11,3531,AL
2006-11-18,4498,AL
2006-11-25,3469,AL
2006-12-02,7374,AL
2006-12-09,4952,AL
2006-12-16,5186,AL
2006-12-23,4440,AL
2006-12-30,8056,AL
2007-01-06,13183,AL
2007-01-13,11824,AL
2007-01-20,5725,AL
2007-01-27,4110,AL
2007-02-03,3531,AL
2007-02-10,3585,AL
2007-02-17,3882,AL
2007-02-24,3171,AL
2007-03-03,4361,AL
2007-03-10,4021,AL
2007-03-17,4570,AL
2007-03-24,3462,AL
2007-03-31,4408,AL
2007-04-07,4728,AL
2007-04-14,3896,AL
2007-04-21,3579,AL
2007-04-28,3455,AL
2007-05-05,3928,AL
2007-05-12,3939,AL
2007-05-19,4381,AL
2007-05-26,3958,AL
2007-06-02,4529,AL
2007-06-09,4221,AL
2007-06-16,3980,AL
2007-06-23,3489,AL
2007-06-30,3857,AL
2007-07-07,5737,AL
2007-07-14,10869,AL
2007-07-21,6125,AL
2007-07-28,4115,AL
2007-08-04,3749,AL
2007-08-11,4210,AL
2007-08-18,4183,AL
2007-08-25,3281,AL
2007-09-01,3870,AL
2007-09-08,3830,AL
2007-09-15,3879,AL
2007-09-22,3670,AL
2007-09-29,3441,AL
2007-10-06,4402,AL
2007-10-13,4395,AL
2007-10-20,3999,AL
2007-10-27,3555,AL
2007-11-03,4286,AL
2007-11-10,4479,AL
2007-11-17,4047,AL
2007-11-24,2737,AL
2007-12-01,6872,AL
2007-12-08,5102,AL
2007-12-15,4278,AL
2007-12-22,5291,AL
2007-12-29,5807,AL
2008-01-05,12507,AL
2008-01-12,11335,AL
2008-01-19,6792,AL
2008-01-26,4147,AL
2008-02-02,4997,AL
2008-02-09,4563,AL
2008-02-16,4390,AL
2008-02-23,5276,AL
2008-03-01,4573,AL
2008-03-08,4312,AL
2008-03-15,4197,AL
2008-03-22,3776,AL
2008-03-29,5340,AL
2008-04-05,5793,AL
2008-04-12,4686,AL
2008-04-19,4308,AL
2008-04-26,5005,AL
2008-05-03,4030,AL
2008-05-10,5066,AL
2008-05-17,4729,AL
2008-05-24,5064,AL
2008-05-31,5549,AL
2008-06-07,5023,AL
2008-06-14,5547,AL
2008-06-21,4117,AL
2008-06-28,4743,AL
2008-07-05,5338,AL
2008-07-12,10611,AL
2008-07-19,7577,AL
2008-07-26,5287,AL
2008-08-02,4856,AL
2008-08-09,4866,AL
2008-08-16,4628,AL
